dataset_source,repo_name,blob_commit,blob_relative_path,repo_dir,error_record_count,current_error_record_count,parent_error_record_count,first_observed_time,last_observed_time,observed_treatment_periods,py311_error_types,py311_error_signatures,py311_fstring_error,source_bytes,source_encoding,content_sha256,py312_parse_success,py312_recovered,py312_error_type,py312_error
control,zhou19830318/xiaozhi_micropython,8a5d101670d0187766bebf4a5c68c409b31ef449,xiaozhi_server.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/zhou19830318_xiaozhi_micropython,1,0,1,2025-02,2025-02,control,SyntaxError,SyntaxError: invalid syntax,0,17977,utf-8,ce4b893e80c69ad46432f27dbdf3fdf7090316cebdcb994b6cbfc912967be489,0,0,SyntaxError,"SyntaxError: invalid syntax (8a5d101670d0187766bebf4a5c68c409b31ef449:xiaozhi_server.py, line 234)"
control,zhou19830318/xiaozhi_micropython,f9b961d7dd4e24d6fc090a2a5033935699e652f9,xiaozhi_server.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/zhou19830318_xiaozhi_micropython,1,1,0,2025-02,2025-02,control,SyntaxError,SyntaxError: invalid syntax,0,17977,utf-8,ce4b893e80c69ad46432f27dbdf3fdf7090316cebdcb994b6cbfc912967be489,0,0,SyntaxError,"SyntaxError: invalid syntax (f9b961d7dd4e24d6fc090a2a5033935699e652f9:xiaozhi_server.py, line 234)"
treatment,Anemll/Anemll,543e03d55aca4e5ca29e553eb72f10d4fbe1d898,anemll/models/llama_model.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Anemll_Anemll,2,1,1,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,65491,utf-8,1fc25da8334b8ca44b301d4876408eb1e98d7707eb13546a6c42caecb0fd8f3b,0,0,SyntaxError,"SyntaxError: invalid syntax (llama_model.py, line 289)"
treatment,Anemll/Anemll,9ca61e43cab4da729bf58e08fecb567277c42319,tests/chat.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Anemll_Anemll,1,0,1,2025-06,2025-06,treatment_post_event,IndentationError,IndentationError: expected an indented block after 'while' statement on line 418,0,39590,utf-8,1b53368f59b2eb9332853871e2335875cc96970d47fb48721d6b5eb6f957acc9,0,0,IndentationError,"IndentationError: expected an indented block after 'while' statement on line 418 (chat.py, line 419)"
treatment,Anemll/Anemll,c0ccec41ebec1b637506df4c4d3f6bdb010a8be6,tests/chat.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Anemll_Anemll,1,1,0,2025-06,2025-06,treatment_post_event,IndentationError,IndentationError: expected an indented block after 'while' statement on line 418,0,39590,utf-8,1b53368f59b2eb9332853871e2335875cc96970d47fb48721d6b5eb6f957acc9,0,0,IndentationError,"IndentationError: expected an indented block after 'while' statement on line 418 (chat.py, line 419)"
treatment,Chocksy/qc-options-framework,db07ff65a6a44ae5c2ae6915bd3511877ea9c7e8,Tools/PositionsStore.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Chocksy_qc-options-framework,1,1,0,2024-09,2024-09,treatment_pre_event,SyntaxError,SyntaxError: unterminated string literal (detected at line 136),0,13999,utf-8,e39e35cec2945cace86ed519ff0bfacf120b3d4a79405033426b02dfcb474535,0,0,SyntaxError,"SyntaxError: unterminated string literal (detected at line 136) (PositionsStore.py, line 136)"
treatment,Chocksy/qc-options-framework,fd8afa4816eff26a015b92acbaf8311546be594e,Tools/PositionsStore.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Chocksy_qc-options-framework,1,0,1,2024-09,2024-09,treatment_pre_event,SyntaxError,SyntaxError: unterminated string literal (detected at line 136),0,13999,utf-8,e39e35cec2945cace86ed519ff0bfacf120b3d4a79405033426b02dfcb474535,0,0,SyntaxError,"SyntaxError: unterminated string literal (detected at line 136) (PositionsStore.py, line 136)"
treatment,DataDog/integrations-core,2a14aa3c9a59c7e91aa0f8e95d7d6a60e21d9b14,datadog_checks_dev/datadog_checks/dev/tooling/templates/integration/check/{check_name}/datadog_checks/{check_name}/check.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/DataDog_integrations-core,1,1,0,2025-03,2025-03,treatment_event_month,SyntaxError,SyntaxError: invalid syntax,0,2812,utf-8,56740f050c32fdfecee90a8585384f8e09e5f879e73eabf52209568b050dcf69,0,0,SyntaxError,"SyntaxError: invalid syntax (check.py, line 11)"
treatment,DataDog/integrations-core,2a14aa3c9a59c7e91aa0f8e95d7d6a60e21d9b14,datadog_checks_dev/datadog_checks/dev/tooling/templates/integration/check/{check_name}/tests/test_unit.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/DataDog_integrations-core,1,1,0,2025-03,2025-03,treatment_event_month,SyntaxError,SyntaxError: invalid syntax,0,660,utf-8,d83dccec6a699f4d928e3897910d660c449b7c2a3dc3aa92a899c4a2894a93dd,0,0,SyntaxError,"SyntaxError: invalid syntax (test_unit.py, line 8)"
treatment,DataDog/integrations-core,2a14aa3c9a59c7e91aa0f8e95d7d6a60e21d9b14,datadog_checks_dev/datadog_checks/dev/tooling/templates/integration/check_only/{check_name}/datadog_checks/{check_name}/check.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/DataDog_integrations-core,1,1,0,2025-03,2025-03,treatment_event_month,SyntaxError,SyntaxError: invalid syntax,0,2812,utf-8,56740f050c32fdfecee90a8585384f8e09e5f879e73eabf52209568b050dcf69,0,0,SyntaxError,"SyntaxError: invalid syntax (check.py, line 11)"
treatment,DataDog/integrations-core,2a14aa3c9a59c7e91aa0f8e95d7d6a60e21d9b14,datadog_checks_dev/datadog_checks/dev/tooling/templates/integration/check_only/{check_name}/tests/test_unit.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/DataDog_integrations-core,1,1,0,2025-03,2025-03,treatment_event_month,SyntaxError,SyntaxError: invalid syntax,0,660,utf-8,d83dccec6a699f4d928e3897910d660c449b7c2a3dc3aa92a899c4a2894a93dd,0,0,SyntaxError,"SyntaxError: invalid syntax (test_unit.py, line 8)"
treatment,DataDog/integrations-core,d4157fcac833afd4e6d0fdb79c3716a9f9a0034a,datadog_checks_dev/datadog_checks/dev/tooling/templates/integration/check_only/{check_name}/datadog_checks/{check_name}/__init__.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/DataDog_integrations-core,1,1,0,2024-09,2024-09,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,129,utf-8,7afb749ce0829e4abed181098d56b8da0a07fbe5444ee8ed7037c04f04feca23,0,0,SyntaxError,"SyntaxError: invalid syntax (__init__.py, line 3)"
treatment,DataDog/integrations-core,d4157fcac833afd4e6d0fdb79c3716a9f9a0034a,datadog_checks_dev/datadog_checks/dev/tooling/templates/integration/check_only/{check_name}/datadog_checks/{check_name}/check.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/DataDog_integrations-core,1,1,0,2024-09,2024-09,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,3841,utf-8,defbe9c17509f34ca10ce5c16f501c17a71208475b2af6d9302f3cbd608bbcb7,0,0,SyntaxError,"SyntaxError: invalid syntax (check.py, line 11)"
treatment,DataDog/integrations-core,d4157fcac833afd4e6d0fdb79c3716a9f9a0034a,datadog_checks_dev/datadog_checks/dev/tooling/templates/integration/check_only/{check_name}/tests/test_unit.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/DataDog_integrations-core,1,1,0,2024-09,2024-09,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,1019,utf-8,9a3a0016b8305670142ae517f7a376f0181578249a6944925dd54b318e0fe347,0,0,SyntaxError,"SyntaxError: invalid syntax (test_unit.py, line 8)"
treatment,Hankanman/Area-Occupancy-Detection,78755eb61762325885db5c7e8e6fc76658646eef,custom_components/area_occupancy/service.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Hankanman_Area-Occupancy-Detection,1,0,1,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax. Perhaps you forgot a comma?,0,21396,utf-8,89fb554c7d5ac4d197e3f98c35679eb086789e2f399c50881f08a0cd7652412b,0,0,SyntaxError,"SyntaxError: invalid syntax. Perhaps you forgot a comma? (service.py, line 159)"
treatment,LearningCircuit/local-deep-research,a5a3b8dc0b5d883e87a7ffb23a36b32cda6b1343,src/local_deep_research/web/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/LearningCircuit_local-deep-research,1,0,1,2025-03,2025-03,treatment_event_month,SyntaxError,SyntaxError: invalid syntax,0,47112,utf-8,2d7c1c34a9f437714c0e8f39a6dc584c21ea423a34d3f74f1db15c197f8722e3,0,0,SyntaxError,"SyntaxError: invalid syntax (app.py, line 1166)"
treatment,LearningCircuit/local-deep-research,ed59674a39885b3bdbf8d0d46d02b9890452590f,src/local_deep_research/search_system.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/LearningCircuit_local-deep-research,1,0,1,2025-03,2025-03,treatment_event_month,SyntaxError,SyntaxError: invalid syntax,0,17561,utf-8,e4aeea60082bbef7b1726e1769f79b85aa1a81486895279926c35e7a18f05b5a,0,0,SyntaxError,"SyntaxError: invalid syntax (search_system.py, line 194)"
treatment,Multi-V-VM/MVVM,61bd458389cb0fc8d8673fc9d86b83f74816d0f4,artifact/bench_policy.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,0,2024-04,2024-04,treatment_pre_event,SyntaxError,SyntaxError: '(' was never closed,0,8075,utf-8,3111a2952d209d0b43d0a2dc3330d351d1cf3c95cbd3f1629fc3cbaf9e9004bc,0,0,SyntaxError,"SyntaxError: '(' was never closed (bench_policy.py, line 298)"
treatment,Multi-V-VM/MVVM,6c53cfa9b12859db86027ca1f0eec0116dc480b5,artifact/bench_comparison.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,2,1,1,2024-02,2024-02,treatment_pre_event,SyntaxError,SyntaxError: Invalid star expression,0,7546,utf-8,647725ce3e285e31e6327c837e457cbdb826a33f98bb905da83dabef0889d855,0,0,SyntaxError,"SyntaxError: Invalid star expression (bench_comparison.py, line 259)"
treatment,Multi-V-VM/MVVM,900905d65cef871083bbab1618a45d648d42ec2e,artifact/bench_policy.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,0,1,2024-05,2024-05,treatment_pre_event,SyntaxError,SyntaxError: '(' was never closed,0,8075,utf-8,3111a2952d209d0b43d0a2dc3330d351d1cf3c95cbd3f1629fc3cbaf9e9004bc,0,0,SyntaxError,"SyntaxError: '(' was never closed (bench_policy.py, line 298)"
treatment,Multi-V-VM/MVVM,c61c9b5033be372c5e05777fbe87a5905fadb1f0,artifact/ckpt_restore_latency.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,0,1,2024-02,2024-02,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,75,utf-8,12c087a14d3c7275a51657dd6df13db1c8bd69edcdd42290487370a23fc7d275,0,0,SyntaxError,"SyntaxError: invalid syntax (ckpt_restore_latency.py, line 3)"
treatment,Multi-V-VM/MVVM,c77c6008c2df01a0159e92c5d98d61212aa865e6,artifact/usecase_optimistic_computing.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,2,1,1,2024-03,2024-03,treatment_pre_event,IndentationError,IndentationError: expected an indented block after 'with' statement on line 157,0,5035,utf-8,0a297ec32577cd88f053f0165070c7fa077d15a2cd26af33e59f1ee8c0abb5b0,0,0,IndentationError,"IndentationError: expected an indented block after 'with' statement on line 157 (usecase_optimistic_computing.py, line 159)"
treatment,Multi-V-VM/MVVM,d6aacc68676c35fd30d38faa331108e95b9b4a46,artifact/ckpt_restore_latency.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/Multi-V-VM_MVVM,1,1,0,2024-01,2024-01,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,75,utf-8,12c087a14d3c7275a51657dd6df13db1c8bd69edcdd42290487370a23fc7d275,0,0,SyntaxError,"SyntaxError: invalid syntax (ckpt_restore_latency.py, line 3)"
treatment,OpenMOSS/Language-Model-SAEs,1fe31fc2dbc4cf289102b1f52a59b19c82dd6d09,server/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,0,2025-02,2025-02,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,35540,utf-8,c5d4d5c3ffeeb44c33faa997360cf120fc3d6ad141afbd9a6121ced336b186b7,0,0,SyntaxError,"SyntaxError: invalid syntax (app.py, line 317)"
treatment,OpenMOSS/Language-Model-SAEs,2eba74ad333a8946f0ffa37a37f1b16381e40974,server/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,0,2025-02,2025-02,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,34990,utf-8,f04b4a36dcd48c080888ac4f975140b98c012cb8bc736f0562444a77f1d4a6dd,0,0,SyntaxError,"SyntaxError: invalid syntax (app.py, line 307)"
treatment,OpenMOSS/Language-Model-SAEs,35688dafa81366e1e4247a29bf68978f698c9c3e,server/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,37970,utf-8,698bb87c2891f03a02ea5aa3914a757c132871018899a893f83dd9538cdd15ea,0,0,SyntaxError,"SyntaxError: invalid syntax (app.py, line 403)"
treatment,OpenMOSS/Language-Model-SAEs,38d4fbcc512bfc54509608814bebcc5c5ecd73af,server/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,0,2025-01,2025-01,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,34530,utf-8,cafca35f8ba63ce365741beedf1115d5dc7cda228c0e2a3590daa7f238823ee9,0,0,SyntaxError,"SyntaxError: invalid syntax (app.py, line 301)"
treatment,OpenMOSS/Language-Model-SAEs,46db0012bbab76aec8c1b89e859bb979130f3eb5,server/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,38136,utf-8,391b5016586a7608a38591f322f4a9e014d2578cf4d07f526f6d549d7c9a176a,0,0,SyntaxError,"SyntaxError: invalid syntax (app.py, line 408)"
treatment,OpenMOSS/Language-Model-SAEs,5161540acc60be872f34220c48429a9df4b520c4,src/lm_saes/clt.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,37122,utf-8,b1fb6b5c2f2c04bf3d0e056706344a98f8328dd4001adb6e93d535efae137ff3,0,0,SyntaxError,"SyntaxError: invalid syntax (clt.py, line 440)"
treatment,OpenMOSS/Language-Model-SAEs,6638b73672bae0873a3ac185e468d9adcb8e2282,server/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,0,2025-02,2025-02,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,35644,utf-8,045e5614806c54d6c80223fefeb410473cab5652dd6e78d690aa6ce67174484d,0,0,SyntaxError,"SyntaxError: invalid syntax (app.py, line 319)"
treatment,OpenMOSS/Language-Model-SAEs,6f9a450d89f0ba21621c36dc82f33dbe7a08ac53,src/lm_saes/clt.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,0,1,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,40340,utf-8,114bb4d2c001c62dc5098f7dedec022009776d7f1e5cb5feddeb55b84e031a83,0,0,SyntaxError,"SyntaxError: invalid syntax (clt.py, line 480)"
treatment,OpenMOSS/Language-Model-SAEs,6f9a450d89f0ba21621c36dc82f33dbe7a08ac53,src/lm_saes/trainer.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,2,1,1,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: invalid decimal literal,0,17914,utf-8,a24a955ab8fac409d90a4aad14eec25b267212bb593b46f5826404c9ee8405e1,0,0,SyntaxError,"SyntaxError: invalid decimal literal (trainer.py, line 157)"
treatment,OpenMOSS/Language-Model-SAEs,71ff9f975d7b279e34f12e572b0727eb3d617c40,server/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,0,2025-02,2025-02,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,35128,utf-8,c89d8d9a14acf5dedbc956b1999ad1936444bec2b4ce524225aa8b9c5de687ee,0,0,SyntaxError,"SyntaxError: invalid syntax (app.py, line 313)"
treatment,OpenMOSS/Language-Model-SAEs,7b9a09dfac73f608879b1123dfa6cd8ebe303f3a,src/lm_saes/clt.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,40340,utf-8,114bb4d2c001c62dc5098f7dedec022009776d7f1e5cb5feddeb55b84e031a83,0,0,SyntaxError,"SyntaxError: invalid syntax (clt.py, line 480)"
treatment,OpenMOSS/Language-Model-SAEs,8ce543f479fa5334dcaf0957893df35674261225,server/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,0,2025-02,2025-02,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,34871,utf-8,b324f17287683228046af25b1278fc88b99b53fd031d4805ac0ccc223df64222,0,0,SyntaxError,"SyntaxError: invalid syntax (app.py, line 304)"
treatment,OpenMOSS/Language-Model-SAEs,970f9bcaf846d73bbecea033283032520cffccb0,server/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,35650,utf-8,6b3b9186cd10eb2c8c06f089f4f0452b219c703aaa9f7461a45c51a99a84dec0,0,0,SyntaxError,"SyntaxError: invalid syntax (app.py, line 319)"
treatment,OpenMOSS/Language-Model-SAEs,9e2e26cb387f0c1804dcf5d4305768e1eebb15b1,server/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,0,1,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,37970,utf-8,698bb87c2891f03a02ea5aa3914a757c132871018899a893f83dd9538cdd15ea,0,0,SyntaxError,"SyntaxError: invalid syntax (app.py, line 403)"
treatment,OpenMOSS/Language-Model-SAEs,b390afe7126587a2b759eb820b08322cba94e841,server/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,0,2025-01,2025-01,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,34650,utf-8,a5009139fab76a90f65544eb48ac839a6ac02216f866dae1246ad7cd3e07d151,0,0,SyntaxError,"SyntaxError: invalid syntax (app.py, line 303)"
treatment,OpenMOSS/Language-Model-SAEs,d2baa097a4f83af6588b54216d04cefcc5350057,src/lm_saes/clt.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,33987,utf-8,d92105e3507c43aab7fcc92f99eb6bac0476bd0fe99e2896e68180f7c8cde35e,0,0,SyntaxError,"SyntaxError: invalid syntax (clt.py, line 406)"
treatment,OpenMOSS/Language-Model-SAEs,de9cf25c0de183a1836e3518466be38930446671,server/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,35570,utf-8,5989d4be02e9c46a47a243a9585a65106f58b15ee93913af983bf697872c0deb,0,0,SyntaxError,"SyntaxError: invalid syntax (app.py, line 318)"
treatment,OpenMOSS/Language-Model-SAEs,f47d2e8b3a5f142d7188e8916cc5e69ada2d5895,server/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/OpenMOSS_Language-Model-SAEs,1,1,0,2025-02,2025-02,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,34862,utf-8,e0dedac710cfb93e3726c0e91c9ed9124c9d2822b86ddb8132ed1e56a8826798,0,0,SyntaxError,"SyntaxError: invalid syntax (app.py, line 304)"
treatment,TextGeneratorio/text-generator.io,1565ef108ac58731086acb253581aa5c644c7156,questions/inference_server/inference_server.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,0,1,2025-08,2025-08,treatment_post_event,IndentationError,IndentationError: expected an indented block after 'if' statement on line 566,0,52937,utf-8,10df87086087223f7e4d6768df5b095999f75d97c088e17d253ea4e3e09194f8,0,0,IndentationError,"IndentationError: expected an indented block after 'if' statement on line 566 (inference_server.py, line 570)"
treatment,TextGeneratorio/text-generator.io,21da9a0c4231ce521d0b0bc57ff5ded21ac828a6,questions/inference_server/inference_server.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,0,2025-07,2025-07,treatment_post_event,IndentationError,IndentationError: expected an indented block after 'if' statement on line 573,0,47564,utf-8,ed4483ffb85fbdab2dbfacda5456fadc96c89b9524d3509a9904f408607e6b2c,0,0,IndentationError,"IndentationError: expected an indented block after 'if' statement on line 573 (inference_server.py, line 577)"
treatment,TextGeneratorio/text-generator.io,2e178b73b2b72d3a26304a6c31cd4fcba04eb835,scripts/onnx_compile.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,2184,utf-8,43581ff0b340777519a1ac67739d35883309980c10a839ce94ce39c03c42e371,0,0,SyntaxError,"SyntaxError: invalid syntax (onnx_compile.py, line 55)"
treatment,TextGeneratorio/text-generator.io,3920d146d45c6c226f4321c9105a6076824d9aca,questions/inference_server/inference_server.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,2,1,1,2025-07,2025-08,treatment_post_event,IndentationError,IndentationError: expected an indented block after 'if' statement on line 566,0,52986,utf-8,d0a9bf5112487a2e520642250afd90bad216c62b663fa4056177bb3a6f51db2a,0,0,IndentationError,"IndentationError: expected an indented block after 'if' statement on line 566 (inference_server.py, line 570)"
treatment,TextGeneratorio/text-generator.io,55e9048a8e5046aae727492fce2d2c086db7db8d,questions/inference_server/inference_server.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,0,1,2025-07,2025-07,treatment_post_event,IndentationError,IndentationError: expected an indented block after 'if' statement on line 1345,0,46299,utf-8,e354a3752afceee0d1a8d7970c9ac24da0e5ab33500ef41c4ea37853591766f9,0,0,IndentationError,"IndentationError: expected an indented block after 'if' statement on line 1345 (inference_server.py, line 1345)"
treatment,TextGeneratorio/text-generator.io,9dbf997ec92b83597276e178625fd76a0c0f5864,scripts/onnx_compile.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,2184,utf-8,43581ff0b340777519a1ac67739d35883309980c10a839ce94ce39c03c42e371,0,0,SyntaxError,"SyntaxError: invalid syntax (onnx_compile.py, line 55)"
treatment,TextGeneratorio/text-generator.io,d6b4a29593b03b436b9376022d80d6353fa4d737,questions/inference_server/inference_server.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,0,2025-06,2025-06,treatment_post_event,IndentationError,IndentationError: expected an indented block after 'if' statement on line 1349,0,46497,utf-8,7d42543c1242b735714ec0fd4fd659125d8dd653402f26f8377284fed899a863,0,0,IndentationError,"IndentationError: expected an indented block after 'if' statement on line 1349 (inference_server.py, line 1349)"
treatment,TextGeneratorio/text-generator.io,facd798d33e1c063fb5a543569f4699628706ae0,questions/inference_server/inference_server.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,0,2025-07,2025-07,treatment_post_event,IndentationError,IndentationError: expected an indented block after 'if' statement on line 573,0,47564,utf-8,ed4483ffb85fbdab2dbfacda5456fadc96c89b9524d3509a9904f408607e6b2c,0,0,IndentationError,"IndentationError: expected an indented block after 'if' statement on line 573 (inference_server.py, line 577)"
treatment,VRSEN/agency-swarm,5db94ae54d67e8973b0b36ffe0182dfaf3aafe1e,tests/demos/demo_observability.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/VRSEN_agency-swarm,2,1,1,2025-04,2025-04,treatment_post_event,IndentationError,IndentationError: unexpected indent,0,1797,utf-8,27ac2a5b9da1d50c48ab7a23042b8788ff526725aa18a75901034709f4d231f5,0,0,IndentationError,"IndentationError: unexpected indent (demo_observability.py, line 1)"
treatment,VRSEN/agency-swarm,66dfa22ac10e23a38aa46844627cbdff75f99fe6,agency_swarm/util/create_agent_template.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/VRSEN_agency-swarm,2,1,1,2024-02,2024-02,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,3968,utf-8,c08c9d68bda81cc023024fd0bc1fdc99ab911d5d28b89c417c84d71011105a45,0,0,SyntaxError,"SyntaxError: invalid syntax (create_agent_template.py, line 23)"
treatment,airweave-ai/airweave,23f470c769022b7b419af14a72862f104238a794,backend/tests/e2e/smoke/test_basic_health.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/airweave-ai_airweave,2,1,1,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,979,utf-8,3cf9b7fdfb464d3a1acedf81f099aa2688a3ea282419c91abdb87f74fdb1bbc5,0,0,SyntaxError,"SyntaxError: invalid syntax (test_basic_health.py, line 22)"
treatment,airweave-ai/airweave,4e3153e9c18f2c451e6183b7b5ea8c08cf2fa65c,backend/airweave/crud/crud_organization.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/airweave-ai_airweave,2,1,1,2025-08,2025-08,treatment_post_event,IndentationError,IndentationError: expected an indented block after 'else' statement on line 288,0,21362,utf-8,43fa7d0a939b33d72cc5fcdb0c43541f75fcfe77daa65eaaf38794ef8c40d0b4,0,0,IndentationError,"IndentationError: expected an indented block after 'else' statement on line 288 (crud_organization.py, line 289)"
