dataset_source,repo_name,time,commit,parent_commit,relative_path,stage,error,qualified_function_name,function_name,function_kind,start_line,end_line
treatment,airweave-ai/airweave,2025-08,992d743475bb6c53c44495bb9d090c5b38d71b0c,c3f48aad0be3e00ca3c25b9ec90164f487de616c,backend/airweave/platform/sync/entity_processor.py,parent_file_parse,"IndentationError: unexpected indent (entity_processor.py, line 196)",,,,,
treatment,airweave-ai/airweave,2025-08,4e3153e9c18f2c451e6183b7b5ea8c08cf2fa65c,8c3174bd81df177b045ac7c0ca04bbf9c4299397,backend/airweave/crud/crud_organization.py,current_file_parse,"IndentationError: expected an indented block after 'else' statement on line 288 (crud_organization.py, line 289)",,,,,
treatment,airweave-ai/airweave,2025-08,eed333425ca0806ffd4426c65c4e610babc7f3fa,4e3153e9c18f2c451e6183b7b5ea8c08cf2fa65c,backend/airweave/crud/crud_organization.py,parent_file_parse,"IndentationError: expected an indented block after 'else' statement on line 288 (crud_organization.py, line 289)",,,,,
treatment,allthingslinux/tux,2024-04,f21d7233f58859ced9151d5cdd4c091c8523ed71,62d5b45ffb21a6d34f3169ed6d596facc3f5b17d,.archive/ghub.py,current_file_parse,"SyntaxError: invalid syntax (ghub.py, line 344)",,,,,
treatment,allthingslinux/tux,2024-06,2ed9a221d6544fb7c5209aef03ad685a77d69a02,413d089636e464ea2a11361be1865d8d924aa8e1,tux/cogs/utility/xkcd.py,current_file_parse,"IndentationError: expected an indented block after function definition on line 18 (xkcd.py, line 19)",,,,,
treatment,allthingslinux/tux,2024-06,8b256c54cf1e43d4de97cebbe8b59fd7159e653b,71ce056110564541169d7172526f7011809db184,tux/cogs/admin/mail.py,current_file_parse,"SyntaxError: unmatched ')' (mail.py, line 106)",,,,,
treatment,allthingslinux/tux,2024-06,d229acac431c2f3916290144ff199e22f7246bd4,8b256c54cf1e43d4de97cebbe8b59fd7159e653b,tux/cogs/admin/mail.py,current_file_parse,"SyntaxError: unmatched ')' (mail.py, line 106)",,,,,
treatment,allthingslinux/tux,2024-08,c2239be65ea0cd57bdce87620da98f3c6b13a278,9425137c59f8409d806f3bc9c60e36de54c85a9d,tux/handlers/event.py,current_file_parse,"SyntaxError: invalid syntax (event.py, line 40)",,,,,
treatment,allthingslinux/tux,2024-08,1cc152b6f64d9c03fbda182c183b2cbd4902221c,ff65c04780c6a39a5c50ba94e2dc132f9224998a,tux/handlers/event.py,parent_file_parse,"SyntaxError: invalid syntax (event.py, line 40)",,,,,
treatment,allthingslinux/tux,2024-08,2414de87080310822133ad0ba08fc7d49a962ff3,7f9a00c203adbe5e99e143df9df633d9e0ba7852,tux/cogs/utility/snippets.py,current_file_parse,"SyntaxError: invalid syntax (snippets.py, line 456)",,,,,
treatment,allthingslinux/tux,2024-08,922319c1013eb6826e74169f2d12d33a1c01bb22,2414de87080310822133ad0ba08fc7d49a962ff3,tux/cogs/utility/snippets.py,parent_file_parse,"SyntaxError: invalid syntax (snippets.py, line 456)",,,,,
treatment,allthingslinux/tux,2024-09,19f51c2685270e4c9b686184432e708d9f05a016,68b7f4de7f959eed803ef9ee13f7a530ca474761,tux/cogs/services/gif_limiter.py,current_file_parse,"SyntaxError: invalid decimal literal (gif_limiter.py, line 11)",,,,,
treatment,allthingslinux/tux,2024-09,1ef9ee6637c44049a854cbf8b9cba0b71747149c,19f51c2685270e4c9b686184432e708d9f05a016,tux/cogs/services/gif_limiter.py,parent_file_parse,"SyntaxError: invalid decimal literal (gif_limiter.py, line 11)",,,,,
treatment,allthingslinux/tux,2024-09,538d9577f69d3664102995f30bd0eca57ffa88ef,1ef9ee6637c44049a854cbf8b9cba0b71747149c,tux/cogs/services/gif_limiter.py,current_file_parse,"SyntaxError: invalid syntax (gif_limiter.py, line 60)",,,,,
treatment,allthingslinux/tux,2024-09,5f5ed7d28c2c4454bbdc7f1defd3f2536f1d543f,538d9577f69d3664102995f30bd0eca57ffa88ef,tux/cogs/services/gif_limiter.py,parent_file_parse,"SyntaxError: invalid syntax (gif_limiter.py, line 60)",,,,,
treatment,allthingslinux/tux,2024-09,8de2801a404e6ad7b868d7fa01234415c544a878,e61858d8a9082fb025b553b0b9f40fb589818df4,tux/database/controllers/levels.py,current_file_parse,"IndentationError: unexpected indent (levels.py, line 197)",,,,,
treatment,allthingslinux/tux,2024-09,08289c21ba02db239db6655e295249d40221e0ff,8de2801a404e6ad7b868d7fa01234415c544a878,tux/database/controllers/levels.py,parent_file_parse,"IndentationError: unexpected indent (levels.py, line 197)",,,,,
treatment,allthingslinux/tux,2024-10,ed9166d8243978d8b0c70ec100a034101ea77cb3,9fbb1c7fa64535215f01fc696c6e028866d288cf,tux/cogs/levels/level.py,current_file_parse,"SyntaxError: invalid syntax (level.py, line 49)",,,,,
treatment,allthingslinux/tux,2024-10,ed9166d8243978d8b0c70ec100a034101ea77cb3,9fbb1c7fa64535215f01fc696c6e028866d288cf,tux/cogs/levels/levelset.py,current_file_parse,"SyntaxError: invalid syntax (levelset.py, line 50)",,,,,
treatment,allthingslinux/tux,2024-10,ed9166d8243978d8b0c70ec100a034101ea77cb3,9fbb1c7fa64535215f01fc696c6e028866d288cf,tux/cogs/levels/xpblacklist.py,current_file_parse,"SyntaxError: invalid syntax (xpblacklist.py, line 42)",,,,,
treatment,allthingslinux/tux,2024-10,ed9166d8243978d8b0c70ec100a034101ea77cb3,9fbb1c7fa64535215f01fc696c6e028866d288cf,tux/cogs/levels/xpreset.py,current_file_parse,"SyntaxError: invalid syntax (xpreset.py, line 46)",,,,,
treatment,allthingslinux/tux,2024-10,ed9166d8243978d8b0c70ec100a034101ea77cb3,9fbb1c7fa64535215f01fc696c6e028866d288cf,tux/cogs/levels/xpset.py,current_file_parse,"SyntaxError: invalid syntax (xpset.py, line 48)",,,,,
treatment,allthingslinux/tux,2024-10,cbd5deaf26ec070fde25fa96ac899f5c2c15b693,ed9166d8243978d8b0c70ec100a034101ea77cb3,tux/cogs/levels/xpset.py,current_file_parse,"SyntaxError: invalid syntax (xpset.py, line 48)",,,,,
treatment,allthingslinux/tux,2024-10,d3eb94d190443f3e246b5dffcb68b4f01fa1f4a6,57705d74957ef2243aeb5b4849ed7ae9abb3f0be,tux/cogs/levels/level.py,parent_file_parse,"SyntaxError: invalid syntax (level.py, line 49)",,,,,
treatment,allthingslinux/tux,2024-10,a2695131e7a159a75222362df465a31c75822b47,d3eb94d190443f3e246b5dffcb68b4f01fa1f4a6,tux/cogs/levels/levelset.py,parent_file_parse,"SyntaxError: invalid syntax (levelset.py, line 50)",,,,,
treatment,allthingslinux/tux,2024-10,639a69d8d4441fbbeb665d1209b4c7c0f1f76097,a2695131e7a159a75222362df465a31c75822b47,tux/cogs/levels/xpblacklist.py,parent_file_parse,"SyntaxError: invalid syntax (xpblacklist.py, line 42)",,,,,
treatment,allthingslinux/tux,2024-10,cf4a2076f5887738c2f095062c8e592cfd90373a,639a69d8d4441fbbeb665d1209b4c7c0f1f76097,tux/cogs/levels/xpreset.py,parent_file_parse,"SyntaxError: invalid syntax (xpreset.py, line 46)",,,,,
treatment,allthingslinux/tux,2024-10,6097ec639fa3cc6968ce894c7b9d4e8916565920,cf4a2076f5887738c2f095062c8e592cfd90373a,tux/cogs/levels/xpset.py,parent_file_parse,"SyntaxError: invalid syntax (xpset.py, line 48)",,,,,
treatment,allthingslinux/tux,2025-07,5f3568014f956af35d30e595561b4358e71f5bf2,dca349243cdadbe7e10876a076d2b42e0d4f1d10,audit/continuous_improvement_pipeline.py,current_file_parse,"SyntaxError: invalid syntax (continuous_improvement_pipeline.py, line 11)",,,,,
treatment,allthingslinux/tux,2025-07,5f3568014f956af35d30e595561b4358e71f5bf2,dca349243cdadbe7e10876a076d2b42e0d4f1d10,audit/core/migration.py,current_file_parse,"SyntaxError: unterminated string literal (detected at line 25) (migration.py, line 25)",,,,,
treatment,allthingslinux/tux,2025-07,5f3568014f956af35d30e595561b4358e71f5bf2,dca349243cdadbe7e10876a076d2b42e0d4f1d10,audit/evaluate_quality_gates.py,current_file_parse,"SyntaxError: invalid syntax (evaluate_quality_gates.py, line 11)",,,,,
treatment,allthingslinux/tux,2025-07,5f3568014f956af35d30e595561b4358e71f5bf2,dca349243cdadbe7e10876a076d2b42e0d4f1d10,audit/generate_daily_summary.py,current_file_parse,"IndentationError: unindent does not match any outer indentation level (generate_daily_summary.py, line 90)",,,,,
treatment,allthingslinux/tux,2025-07,5f3568014f956af35d30e595561b4358e71f5bf2,dca349243cdadbe7e10876a076d2b42e0d4f1d10,audit/progress_reporter.py,current_file_parse,"SyntaxError: invalid syntax (progress_reporter.py, line 52)",,,,,
treatment,allthingslinux/tux,2025-07,c6a5c424ef17dfefed2c70654879fdce5ecdd65b,ffa735e158b07866f62539cf62109e1f10ab604a,audit/53_progress_reporter.py,current_file_parse,"SyntaxError: invalid syntax (53_progress_reporter.py, line 52)",,,,,
treatment,allthingslinux/tux,2025-07,c6a5c424ef17dfefed2c70654879fdce5ecdd65b,ffa735e158b07866f62539cf62109e1f10ab604a,audit/54_continuous_improvement_pipeline.py,current_file_parse,"SyntaxError: invalid syntax (54_continuous_improvement_pipeline.py, line 11)",,,,,
treatment,allthingslinux/tux,2025-07,c6a5c424ef17dfefed2c70654879fdce5ecdd65b,ffa735e158b07866f62539cf62109e1f10ab604a,audit/56_generate_daily_summary.py,current_file_parse,"IndentationError: unindent does not match any outer indentation level (56_generate_daily_summary.py, line 90)",,,,,
treatment,allthingslinux/tux,2025-07,c6a5c424ef17dfefed2c70654879fdce5ecdd65b,ffa735e158b07866f62539cf62109e1f10ab604a,audit/57_evaluate_quality_gates.py,current_file_parse,"SyntaxError: invalid syntax (57_evaluate_quality_gates.py, line 11)",,,,,
treatment,allthingslinux/tux,2025-08,c965043af9abadd552f4ca1680248bf5e52d0b79,e4784742929549e8b8951ed3bfc2446288c710f0,.audit/53_progress_reporter.py,current_file_parse,"SyntaxError: invalid syntax (53_progress_reporter.py, line 52)",,,,,
treatment,allthingslinux/tux,2025-08,c965043af9abadd552f4ca1680248bf5e52d0b79,e4784742929549e8b8951ed3bfc2446288c710f0,.audit/54_continuous_improvement_pipeline.py,current_file_parse,"SyntaxError: invalid syntax (54_continuous_improvement_pipeline.py, line 11)",,,,,
treatment,allthingslinux/tux,2025-08,c965043af9abadd552f4ca1680248bf5e52d0b79,e4784742929549e8b8951ed3bfc2446288c710f0,.audit/56_generate_daily_summary.py,current_file_parse,"IndentationError: unindent does not match any outer indentation level (56_generate_daily_summary.py, line 90)",,,,,
treatment,allthingslinux/tux,2025-08,c965043af9abadd552f4ca1680248bf5e52d0b79,e4784742929549e8b8951ed3bfc2446288c710f0,.audit/57_evaluate_quality_gates.py,current_file_parse,"SyntaxError: invalid syntax (57_evaluate_quality_gates.py, line 11)",,,,,
treatment,ericyuegu/hal,2024-06,d9d8cd4f78809ce26cbbb31882fe6d2d06b9fc42,35570b2ab7a99b8fa925c04d75291a8e819a64bf,hal/eval.py,current_file_parse,"SyntaxError: expected argument value expression (eval.py, line 53)",,,,,
treatment,ericyuegu/hal,2024-06,73f93a12451ac104c616a4c6ad89d76ec9e64467,d9d8cd4f78809ce26cbbb31882fe6d2d06b9fc42,hal/eval.py,parent_file_parse,"SyntaxError: expected argument value expression (eval.py, line 53)",,,,,
treatment,ericyuegu/hal,2024-10,d6ef52e7e261df468f7d144b220c077b405c3b13,07cc52ce674c9d40298a9506a88894bf67c4a325,notebooks/test_streaming_dataloader.py,current_file_parse,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 27)",,,,,
treatment,ericyuegu/hal,2024-11,948d1e465d2978beac9cc35b9f66f26fb5c7b116,ca73dced32f6c5d8183a49ac3511603b84925845,notebooks/test_streaming_dataloader.py,current_file_parse,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 34)",,,,,
treatment,ericyuegu/hal,2024-11,57cd1367d9d74c6cf46ec44e99f709106e7943c6,98d4d3e4357e545b84a6d19f02258ef7a9d3e620,notebooks/test_streaming_dataloader.py,current_file_parse,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 34)",,,,,
treatment,ericyuegu/hal,2024-12,edc1fc18dfe030eb1438ce261beb1dcdc5d601d2,9032737620305705b2dc4212c7c2d1d81d97b627,notebooks/test_streaming_dataloader.py,current_file_parse,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 36)",,,,,
treatment,ericyuegu/hal,2024-12,3021174d98b2b7d4e186d08c7dbad14fae56e84a,ec37de2a3b5756fc03e6a1389be438b9d1d3cdd3,notebooks/test_streaming_dataloader.py,current_file_parse,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 44)",,,,,
treatment,ericyuegu/hal,2024-12,1558c6aeba9f095928bf2f22bfbe33adef061ba7,220f1f54726c6e8aaa91798b6ba2ed01b0fc7ad6,notebooks/test_streaming_dataloader.py,current_file_parse,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 44)",,,,,
treatment,ericyuegu/hal,2024-12,585537a59e3b717ff6a7c6dd1aa02a078e7285ea,2418fd69613d57108759574acf64acca9063beda,notebooks/test_streaming_dataloader.py,current_file_parse,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 47)",,,,,
treatment,ericyuegu/hal,2025-02,d2f6d9c719f050caf937a571a755abb61c09cd9a,b7f9df0bd349e3056a3ec02261b987b5b6e2fc28,notebooks/test_streaming_dataloader.py,current_file_parse,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 56)",,,,,
treatment,ericyuegu/hal,2025-02,818878500335a1394d5bf55145d6cc86f5e02f0d,d2f6d9c719f050caf937a571a755abb61c09cd9a,notebooks/test_streaming_dataloader.py,current_file_parse,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 63)",,,,,
treatment,ericyuegu/hal,2025-02,c7d7197535a8e08f77a3e65dcc5795be422129fd,faeb93e29ef00b5b388d3257f4516176975d5e0b,notebooks/test_streaming_dataloader.py,current_file_parse,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 63)",,,,,
treatment,ericyuegu/hal,2025-02,c2ac5d12bb6c2f183ef1eca5d623325bf7f2a9e4,7765722cd13e39a297c22cfb0297a4838bac0957,notebooks/test_streaming_dataloader.py,current_file_parse,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 63)",,,,,
treatment,ericyuegu/hal,2025-02,9e69c34ca83bab21c8c617a882bb96b89a09532d,a7d5f5daabd58ce6ed6629ed489e39ba91a2c489,notebooks/test_streaming_dataloader.py,current_file_parse,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 63)",,,,,
treatment,ericyuegu/hal,2025-02,8fdce522261a746c4f741b7e1be3e36d659ed197,67d4c9e374ced521acadc75bbf143724b6e6b2d9,notebooks/test_streaming_dataloader.py,current_file_parse,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 63)",,,,,
treatment,ericyuegu/hal,2025-03,4c05d2f53115f31b11dd2be549012589cd2d1f60,27737b61e34e7ae787e2c8826e90f141fbfc9bc9,hal/training/models/gpt_cached.py,current_file_parse,"SyntaxError: expected ':' (gpt_cached.py, line 116)",,,,,
treatment,ezyang/codemcp,2025-03,bb246c2f94bcf767a05a7af4b70bfec00f83199e,c0d8611178a5b3be837aedb6ec50db1191ed4b0c,deskaid.py,current_file_parse,"SyntaxError: unterminated f-string literal (detected at line 98) (bb246c2f94bcf767a05a7af4b70bfec00f83199e:deskaid.py, line 98)",,,,,
treatment,ezyang/codemcp,2025-03,2dc36ec9190b7282f6371514c27f466f2757547a,bb246c2f94bcf767a05a7af4b70bfec00f83199e,deskaid.py,parent_file_parse,"SyntaxError: unterminated f-string literal (detected at line 98) (bb246c2f94bcf767a05a7af4b70bfec00f83199e:deskaid.py, line 98)",,,,,
treatment,ezyang/codemcp,2025-03,c8b9d447c3d2037fcbd5211c0413b122246b4c80,f75b6652d207c9bab4439e2a6d84023f7aeabc18,codemcp/tools/init_project.py,current_file_parse,"IndentationError: unexpected indent (init_project.py, line 66)",,,,,
treatment,ezyang/codemcp,2025-03,97770a2120fec731ebc063b39e55318b09b04530,de861d9a5dd8eaf84e3db425228fa930e8621782,codemcp/tools/init_project.py,parent_file_parse,"IndentationError: unexpected indent (init_project.py, line 66)",,,,,
treatment,ezyang/codemcp,2025-03,b364a0c9870107fc3e110c2336dc8f98ef3a0f79,a49904ceeec3f3d317c2b20325e3a93745a97c07,test/test_mcp_e2e.py,current_file_parse,"IndentationError: unexpected indent (test_mcp_e2e.py, line 614)",,,,,
treatment,ezyang/codemcp,2025-03,1ad54a7e139290bc771762ff040f8869e42d0e1b,b364a0c9870107fc3e110c2336dc8f98ef3a0f79,test/test_mcp_e2e.py,parent_file_parse,"IndentationError: unexpected indent (test_mcp_e2e.py, line 614)",,,,,
treatment,ezyang/codemcp,2025-03,af98e2c6076230aa064bf1e6d3fa68345ba1d2d8,993a6d1b20c2d9354f565b231161d554b1b56f0a,test/unit/test_init_project.py,current_file_parse,"SyntaxError: unmatched ')' (test_init_project.py, line 192)",,,,,
treatment,ezyang/codemcp,2025-03,d9e6106d7567b4b0fbf182a2d0d74f8090eee756,af98e2c6076230aa064bf1e6d3fa68345ba1d2d8,test/unit/test_init_project.py,current_file_parse,"SyntaxError: unmatched ')' (test_init_project.py, line 192)",,,,,
treatment,ezyang/codemcp,2025-03,bf03cde1ad86e97c404e46ae30dd61a61fd79777,87e859fbbc0eea8bbbd3b248f1c86158a32ce016,test/unit/test_init_project.py,current_file_parse,"IndentationError: expected an indented block after function definition on line 193 (test_init_project.py, line 194)",,,,,
treatment,ezyang/codemcp,2025-03,93ee625ce414c91aa6a6b0466a4ed4a505a07eea,bf03cde1ad86e97c404e46ae30dd61a61fd79777,test/unit/test_init_project.py,parent_file_parse,"IndentationError: expected an indented block after function definition on line 193 (test_init_project.py, line 194)",,,,,
treatment,gerred/mcp-server-replicate,2025-01,9a0687555c54e047f70ce96a1c449012879bc8ff,d106d7e28c87edfa643f6436c1a743d6c2036500,tests/test_server.py,current_file_parse,"SyntaxError: invalid syntax (test_server.py, line 8)",,,,,
treatment,gerred/mcp-server-replicate,2025-01,9a0687555c54e047f70ce96a1c449012879bc8ff,d106d7e28c87edfa643f6436c1a743d6c2036500,tests/unit/test_parameters/test_controlnet.py,current_file_parse,"SyntaxError: invalid syntax (test_controlnet.py, line 6)",,,,,
treatment,getsentry/sentry,2025-03,5db063bdbcf3a622b807430da8de87c93d8e35a3,a06172db56d99e786c654a3cd3616464676e6046,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 578)",,,,,
treatment,getsentry/sentry,2025-03,cfda88d79fe56802994bebcde67254fece525c86,641ea9f2f05372e29d81c78551601a60993280c9,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 578)",,,,,
treatment,getsentry/sentry,2025-03,20d928ae19cf2e07843bff22a75281cbb1446282,43419435ce4927bf8df53bbc965b68e682b6532e,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 577)",,,,,
treatment,getsentry/sentry,2025-03,c08c8857aa204df15b9e09c5e3dd413b919b680e,58de2b21bcec1f67b0b6b22a0bd7394b97d7c61b,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 574)",,,,,
treatment,getsentry/sentry,2025-03,603ee01c8cfaf6dc9e4e03ee6a0d7827504884c8,a7cd980c043ef21dee914a95edb0fb03fb4d3eda,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 574)",,,,,
treatment,getsentry/sentry,2025-03,0b5e044716783c5d123f16e27157f63d21782c8a,b0971be47d8f035d52a904aca00c61e178217f67,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 574)",,,,,
treatment,getsentry/sentry,2025-03,a233747c4a010072a3385e25d4263e7c1d16c5b4,0a1ad507b9ecd768cfec192da66c20d043b85aa4,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 574)",,,,,
treatment,getsentry/sentry,2025-03,ead6308e2d73eeca20c96479d388d411924faca7,a233747c4a010072a3385e25d4263e7c1d16c5b4,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 574)",,,,,
treatment,getsentry/sentry,2025-03,ede53ece639be4f80febbc2d3752fd07527c83c9,486701ba38caae1988a3bcc623797409401a1ebb,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 574)",,,,,
treatment,getsentry/sentry,2025-03,bb75de7df2868d37ceb87617761fd2ca41d5cd78,ede53ece639be4f80febbc2d3752fd07527c83c9,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 574)",,,,,
treatment,getsentry/sentry,2025-03,dc2c451728b4bcb3684e282b064d83f210628a4b,26808966bbf71b7901c7bd6822a720ceb077be5a,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 582)",,,,,
treatment,getsentry/sentry,2025-03,484905fc3f7f404bc73a8f2f34d1f3b80cd92e78,b4571d500be4808f7c0661547409147a1b7a2fc6,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 583)",,,,,
treatment,getsentry/sentry,2025-03,6471e2b8cc1c7b056f0923b9a27e148665e0d462,65d8de12a8dae1986757972d5960a8d8f992177b,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 582)",,,,,
treatment,getsentry/sentry,2025-03,70575be72308c7620aace6425d06cad140cb063a,1d2293369413d14584affb58e1d37bc3e60cb9ba,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 583)",,,,,
treatment,getsentry/sentry,2025-03,c93f9eb00a13544bd6f6b26afd33d54ff017de68,2fbbeccda9342f62c6f69bd922f5e0c49d2c4f6a,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 590)",,,,,
treatment,getsentry/sentry,2025-04,bda0570c5dca71d74fae8573678cf462676e224c,2fefc22b9e4c758ccb428e338ba3bf125135f216,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 590)",,,,,
treatment,getsentry/sentry,2025-06,f08a0025eb5e8b1a2d77bd7dead0f8e134c228d1,efa3c8524e4b963942a6cdb10bbab9d18689e9a0,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 602)",,,,,
treatment,getsentry/sentry,2025-06,44e63c9b6da5047d875203b6264b226e78c3cbe5,8486fa64cc1343942f1f6490386d720c83aa1409,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 604)",,,,,
treatment,getsentry/sentry,2025-06,b3a8ada29ed6f3cf9994b8db1a4ae6d04428e4b2,6d7b11c6fb6032fd78157ba8e4c1dda348ba183f,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 604)",,,,,
treatment,getsentry/sentry,2025-06,25467092dadf8e6c661c88defbd800e35c7d0141,56cf7846feddea2ac556a7f401887d97135297d5,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 598)",,,,,
treatment,getsentry/sentry,2025-07,950e799bf74d5067d17a6810536c0731d6572953,009f1e260f79d4af3d9a4286e7abd9b5d96a730a,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 615)",,,,,
treatment,getsentry/sentry,2025-07,f8dfbeebb635f38caed034834dedea9c0bbaa20c,feff2d8db67d3e9846a6cc3f857c3db654d81b02,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 599)",,,,,
treatment,getsentry/sentry,2025-08,8490c8e1ee5f2dccb7f9b7812916e9f851a92f16,64687146ef3f87d86a2d9ceae14236d6a653605d,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 599)",,,,,
treatment,getsentry/sentry,2025-08,e9370e6d765a781b80ad854c8aea6cac408a1643,e769bf2ade0993509d1d388d7f8fdd74ccb9e818,src/sentry/api/event_search.py,current_file_parse,"SyntaxError: invalid syntax (event_search.py, line 603)",,,,,
treatment,ilanbenb/wa_llm,2025-01,21e98d93272cdb895bb71796ad0788f17de2848f,f4f9385be75bcd2aed641ebe31f46f02a115bcaa,src/message_router.py,current_file_parse,"SyntaxError: invalid syntax (message_router.py, line 17)",,,,,
treatment,ilanbenb/wa_llm,2025-01,27607e00091aeaf31baa6306c333418139bdeabc,b070bf1816b74ebd13f20ad7a5e1653348fac9c6,src/message_router.py,parent_file_parse,"SyntaxError: invalid syntax (message_router.py, line 17)",,,,,
treatment,ilanbenb/wa_llm,2025-02,1c4fb5063332f9eb157b5040ff2fe872f75e0330,f4a345ff2736cdcaa249e64e46d55d730b32d720,src/handler/daily_load_topics.py,current_file_parse,"SyntaxError: invalid syntax (daily_load_topics.py, line 1)",,,,,
treatment,instructor-ai/instructor,2024-01,9c175785472eeeae6e83ea5cfa85aebda123df6e,eb6d1c423ba82face3a049d61f549369c939d80d,examples/knowledge-graph/run_stream.py,current_file_parse,"SyntaxError: closing parenthesis '}' does not match opening parenthesis '[' on line 63 (run_stream.py, line 69)",,,,,
treatment,instructor-ai/instructor,2024-01,3f901bc8d3b4af97707341f151b85bfc41f005a5,61b8aff167810685322848151993381b43d49085,examples/knowledge-graph/run_stream.py,parent_file_parse,"SyntaxError: closing parenthesis '}' does not match opening parenthesis '[' on line 63 (run_stream.py, line 69)",,,,,
treatment,leettools-dev/leettools,2024-12,ce26eee1a4bf90e4100cdf37de1646b7a47e917b,aa54edecaf2326ca4d4189887da8fc90c483f97b,src/leettools/web/retrievers/local/local.py,current_file_parse,"SyntaxError: invalid syntax (local.py, line 8)",,,,,
treatment,leettools-dev/leettools,2024-12,f13c2f250767172ac9d1231c94fcab8445393c53,a2c75a70d278935905184a601712e37e14f236b9,src/leettools/web/retrievers/local/local.py,parent_file_parse,"SyntaxError: invalid syntax (local.py, line 8)",,,,,
treatment,panther-labs/panther-analysis,2024-03,b9604e826ff16a7eefa721ddc61481615ce1f715,df717f9b004db62b5e779f38f058dd2a8ba45082,rules/gcp_k8s_rules/gcp_k8s_pod_create_or_modify_host_path_vol_mount.py,current_file_parse,"SyntaxError: invalid syntax (gcp_k8s_pod_create_or_modify_host_path_vol_mount.py, line 4)",,,,,
treatment,panther-labs/panther-analysis,2024-03,b6752a329d4fbef2c7d1e72e72e2afc52422d86d,9ae617895a2701bede417b8a97b4917fd4eb7323,rules/gcp_k8s_rules/gcp_k8s_pod_create_or_modify_host_path_vol_mount.py,parent_file_parse,"SyntaxError: invalid syntax (gcp_k8s_pod_create_or_modify_host_path_vol_mount.py, line 4)",,,,,
treatment,trycua/cua,2025-05,4509121729b12226d6eba87df56d9c73c869393b,9adfb93d5aceb6fa8ec3a1fec2d56f1051ff0072,libs/agent/agent/providers/omni/loop.py,current_file_parse,"SyntaxError: invalid syntax (loop.py, line 752)",,,,,
treatment,trycua/cua,2025-05,1b1eb813741e00647649f774a58500bf4a1bd6cf,aa0132222038539e88934aee01820dbd3e5384bc,libs/agent/agent/providers/omni/loop.py,current_file_parse,"SyntaxError: invalid syntax (loop.py, line 752)",,,,,
