target_id,variant,project_key,project_version,source_group,repo_name,time,scan_commit,issue_key,component,line,rule,type_api,severity_api,message,creation_date,effort_api,status,resolution,clean_code_attribute,clean_code_attribute_category,software_quality,impact_severity,component_path,path_bucket,type,severity,effort,example_message,category,source_dataset,fetched_issues,fetch_note
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,ba9815b4-fe5b-46f5-975c-dee919f50630,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/components/TaxonomicPropertyFilter.tsx,106,typescript:S1940,CODE_SMELL,MINOR,Use the opposite operator (!==) instead.,2026-07-08T19:35:41+0000,2min,OPEN,,CONVENTIONAL,CONSISTENT,MAINTAINABILITY,LOW,frontend/src/lib/components/PropertyFilters/components/TaxonomicPropertyFilter.tsx,frontend,CODE_SMELL,MINOR,2min,Use the opposite operator (!==) instead.,Code Style,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,55883d00-d97e-44b1-b958-46e544edfaf4,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/components/TaxonomicPropertyFilter.tsx,164,typescript:S4325,CODE_SMELL,MINOR,This assertion is unnecessary since the receiver accepts the original type of the expression.,2026-07-08T19:35:41+0000,1min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,LOW,frontend/src/lib/components/PropertyFilters/components/TaxonomicPropertyFilter.tsx,frontend,CODE_SMELL,MINOR,1min,This assertion is unnecessary since the receiver accepts the original type of the expression.,Type Safety,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,b404fe3c-5445-46be-a617-d17d7e9f13c9,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/components/TaxonomicPropertyFilter.tsx,189,typescript:S3358,CODE_SMELL,MAJOR,Extract this nested ternary operation into an independent statement.,2026-07-08T19:35:41+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,frontend/src/lib/components/PropertyFilters/components/TaxonomicPropertyFilter.tsx,frontend,CODE_SMELL,MAJOR,5min,Extract this nested ternary operation into an independent statement.,Code Complexity,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,34fffcc2-10fc-49e9-8099-57caf69c89c4,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/components/TaxonomicPropertyFilter.tsx,255,typescript:S7735,CODE_SMELL,MINOR,Unexpected negated condition.,2026-07-08T19:35:41+0000,2min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,LOW,frontend/src/lib/components/PropertyFilters/components/TaxonomicPropertyFilter.tsx,frontend,CODE_SMELL,MINOR,,,Unmapped,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,c897bb6e-67e8-4f0c-b268-7a6c48033ed9,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/components/taxonomicPropertyFilterLogic.ts,23,typescript:S4325,CODE_SMELL,MINOR,This assertion is unnecessary since the receiver accepts the original type of the expression.,2026-07-08T19:35:41+0000,1min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,LOW,frontend/src/lib/components/PropertyFilters/components/taxonomicPropertyFilterLogic.ts,frontend,CODE_SMELL,MINOR,1min,This assertion is unnecessary since the receiver accepts the original type of the expression.,Type Safety,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,dd2558a5-98e9-4dd3-b957-0b81883cb37b,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/components/taxonomicPropertyFilterLogic.ts,28,typescript:S4325,CODE_SMELL,MINOR,This assertion is unnecessary since the receiver accepts the original type of the expression.,2026-07-08T19:35:41+0000,1min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,LOW,frontend/src/lib/components/PropertyFilters/components/taxonomicPropertyFilterLogic.ts,frontend,CODE_SMELL,MINOR,1min,This assertion is unnecessary since the receiver accepts the original type of the expression.,Type Safety,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,6d149b61-6f43-4119-809f-efe0bdfd927c,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/propertyFilterLogic.ts,11,typescript:S4325,CODE_SMELL,MINOR,This assertion is unnecessary since the receiver accepts the original type of the expression.,2026-07-08T19:35:41+0000,1min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,LOW,frontend/src/lib/components/PropertyFilters/propertyFilterLogic.ts,frontend,CODE_SMELL,MINOR,1min,This assertion is unnecessary since the receiver accepts the original type of the expression.,Type Safety,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,c3e16d48-23f1-45fd-a5fa-9ac95b2a32b4,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.test.ts,26,typescript:S4325,CODE_SMELL,MINOR,This assertion is unnecessary since the receiver accepts the original type of the expression.,2026-07-08T19:35:41+0000,1min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,LOW,frontend/src/lib/components/PropertyFilters/utils.test.ts,frontend,CODE_SMELL,MINOR,1min,This assertion is unnecessary since the receiver accepts the original type of the expression.,Type Safety,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,b2b5f674-8a46-47c4-944c-56da9121d16d,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.test.ts,52,typescript:S4325,CODE_SMELL,MINOR,This assertion is unnecessary since the receiver accepts the original type of the expression.,2026-07-08T19:35:41+0000,1min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,LOW,frontend/src/lib/components/PropertyFilters/utils.test.ts,frontend,CODE_SMELL,MINOR,1min,This assertion is unnecessary since the receiver accepts the original type of the expression.,Type Safety,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,a6c5653e-1dfc-41b6-92bb-de671fc57052,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.test.ts,88,typescript:S4325,CODE_SMELL,MINOR,This assertion is unnecessary since the receiver accepts the original type of the expression.,2026-07-08T19:35:41+0000,1min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,LOW,frontend/src/lib/components/PropertyFilters/utils.test.ts,frontend,CODE_SMELL,MINOR,1min,This assertion is unnecessary since the receiver accepts the original type of the expression.,Type Safety,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,db8ed46b-0e96-4e7b-a0b5-760e72339151,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.test.ts,106,typescript:S4325,CODE_SMELL,MINOR,This assertion is unnecessary since the receiver accepts the original type of the expression.,2026-07-08T19:35:41+0000,1min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,LOW,frontend/src/lib/components/PropertyFilters/utils.test.ts,frontend,CODE_SMELL,MINOR,1min,This assertion is unnecessary since the receiver accepts the original type of the expression.,Type Safety,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,abd5b1ac-559a-4f0e-8042-7ec3f42a38fe,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.ts,63,typescript:S4325,CODE_SMELL,MINOR,This assertion is unnecessary since the receiver accepts the original type of the expression.,2026-07-08T19:35:41+0000,1min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,LOW,frontend/src/lib/components/PropertyFilters/utils.ts,frontend,CODE_SMELL,MINOR,1min,This assertion is unnecessary since the receiver accepts the original type of the expression.,Type Safety,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,ecab3110-c00c-43d0-81a7-abb80ab9f086,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.ts,71,typescript:S7727,BUG,MAJOR,Do not pass function `flattenPropertyGroup` directly to `.reduce(…)`.,2026-07-08T19:35:41+0000,5min,OPEN,,CLEAR,INTENTIONAL,RELIABILITY,HIGH,frontend/src/lib/components/PropertyFilters/utils.ts,frontend,BUG,MAJOR,,,Unmapped,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,209e4f63-9575-4179-ba55-cae6b8db72c0,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.ts,124,typescript:S6551,CODE_SMELL,MINOR,'s' may use Object's default stringification format ('[object Object]') when stringified.,2026-07-08T19:35:41+0000,5min,OPEN,,LOGICAL,INTENTIONAL,MAINTAINABILITY,LOW,frontend/src/lib/components/PropertyFilters/utils.ts,frontend,CODE_SMELL,MINOR,5min,'value' may use Object's default stringification format ('[object Object]') when stringified.,Code Style,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,d393dbbf-a312-4f9f-8b6d-89aa10e58f05,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.ts,137,typescript:S3358,CODE_SMELL,MAJOR,Extract this nested ternary operation into an independent statement.,2026-07-08T19:35:41+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,frontend/src/lib/components/PropertyFilters/utils.ts,frontend,CODE_SMELL,MAJOR,5min,Extract this nested ternary operation into an independent statement.,Code Complexity,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,2b279421-cddd-4268-a831-ec2f0940fab0,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.ts,140,typescript:S6582,CODE_SMELL,MAJOR,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",2026-07-08T19:35:41+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,frontend/src/lib/components/PropertyFilters/utils.ts,frontend,CODE_SMELL,MAJOR,5min,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",Code Style,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,f23d6308-44da-4301-9aa3-bc8b5e00b444,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.ts,140,typescript:S3358,CODE_SMELL,MAJOR,Extract this nested ternary operation into an independent statement.,2026-07-08T19:35:41+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,frontend/src/lib/components/PropertyFilters/utils.ts,frontend,CODE_SMELL,MAJOR,5min,Extract this nested ternary operation into an independent statement.,Code Complexity,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,4fa70008-8107-40a7-9467-dbb13decac38,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.ts,297,typescript:S7773,CODE_SMELL,MINOR,Prefer `Number.parseInt` over `parseInt`.,2026-07-08T19:35:41+0000,2min,OPEN,,CONVENTIONAL,CONSISTENT,RELIABILITY,MEDIUM,frontend/src/lib/components/PropertyFilters/utils.ts,frontend,CODE_SMELL,MINOR,,,Unmapped,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,0376b6b1-5629-4a08-8ccb-75f8c7de5fc4,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.ts,343,typescript:S3776,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 36 to the 15 allowed.,2026-07-08T19:35:41+0000,26min,OPEN,,FOCUSED,ADAPTABLE,MAINTAINABILITY,HIGH,frontend/src/lib/components/PropertyFilters/utils.ts,frontend,CODE_SMELL,CRITICAL,1h15min,Refactor this function to reduce its Cognitive Complexity from 85 to the 15 allowed.,Code Complexity,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,f9807bbf-08c9-4218-97ca-027b4005a2f5,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.ts,348,typescript:S3358,CODE_SMELL,MAJOR,Extract this nested ternary operation into an independent statement.,2026-07-08T19:35:41+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,frontend/src/lib/components/PropertyFilters/utils.ts,frontend,CODE_SMELL,MAJOR,5min,Extract this nested ternary operation into an independent statement.,Code Complexity,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,91bc03c6-bb00-429a-b156-732f06ff95c6,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.ts,350,typescript:S3358,CODE_SMELL,MAJOR,Extract this nested ternary operation into an independent statement.,2026-07-08T19:35:41+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,frontend/src/lib/components/PropertyFilters/utils.ts,frontend,CODE_SMELL,MAJOR,5min,Extract this nested ternary operation into an independent statement.,Code Complexity,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,1a75ae9b-c089-4bf6-9fe7-ae252f85b155,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.ts,352,typescript:S3358,CODE_SMELL,MAJOR,Extract this nested ternary operation into an independent statement.,2026-07-08T19:35:41+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,frontend/src/lib/components/PropertyFilters/utils.ts,frontend,CODE_SMELL,MAJOR,5min,Extract this nested ternary operation into an independent statement.,Code Complexity,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,0cc896f9-8b40-41c6-9db0-34efff89d7ba,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.ts,354,typescript:S3358,CODE_SMELL,MAJOR,Extract this nested ternary operation into an independent statement.,2026-07-08T19:35:41+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,frontend/src/lib/components/PropertyFilters/utils.ts,frontend,CODE_SMELL,MAJOR,5min,Extract this nested ternary operation into an independent statement.,Code Complexity,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,d148abf2-7f1a-4f55-947e-496d538f547b,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.ts,356,typescript:S3358,CODE_SMELL,MAJOR,Extract this nested ternary operation into an independent statement.,2026-07-08T19:35:41+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,frontend/src/lib/components/PropertyFilters/utils.ts,frontend,CODE_SMELL,MAJOR,5min,Extract this nested ternary operation into an independent statement.,Code Complexity,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,049c2a7d-0af0-4919-8c15-bf7100a483ba,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.ts,358,typescript:S3358,CODE_SMELL,MAJOR,Extract this nested ternary operation into an independent statement.,2026-07-08T19:35:41+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,frontend/src/lib/components/PropertyFilters/utils.ts,frontend,CODE_SMELL,MAJOR,5min,Extract this nested ternary operation into an independent statement.,Code Complexity,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,7d38225d-d1c7-44c9-aa50-76ce12c65e0d,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.ts,360,typescript:S3358,CODE_SMELL,MAJOR,Extract this nested ternary operation into an independent statement.,2026-07-08T19:35:41+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,frontend/src/lib/components/PropertyFilters/utils.ts,frontend,CODE_SMELL,MAJOR,5min,Extract this nested ternary operation into an independent statement.,Code Complexity,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,179b0e51-d9f8-4521-89a6-7101a179d81a,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyFilters/utils.ts,429,typescript:S7773,CODE_SMELL,MINOR,Prefer `Number.parseInt` over `parseInt`.,2026-07-08T19:35:41+0000,2min,OPEN,,CONVENTIONAL,CONSISTENT,RELIABILITY,MEDIUM,frontend/src/lib/components/PropertyFilters/utils.ts,frontend,CODE_SMELL,MINOR,,,Unmapped,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,f20d2bc0-8dd2-409e-b795-b6e6f6dda5c4,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyKeyInfo.tsx,15,typescript:S6767,CODE_SMELL,MINOR,'tooltipPlacement' PropType is defined but prop is never used,2026-07-08T19:35:41+0000,5min,OPEN,,CONVENTIONAL,CONSISTENT,MAINTAINABILITY,LOW,frontend/src/lib/components/PropertyKeyInfo.tsx,frontend,CODE_SMELL,MINOR,5min,'publishedAt' PropType is defined but prop is never used,React Patterns,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,aa4c3fe2-fc9c-47ab-bde4-ba75424df00d,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyKeyInfo.tsx,23,typescript:S3776,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 21 to the 15 allowed.,2026-07-08T19:35:41+0000,11min,OPEN,,FOCUSED,ADAPTABLE,MAINTAINABILITY,HIGH,frontend/src/lib/components/PropertyKeyInfo.tsx,frontend,CODE_SMELL,CRITICAL,1h15min,Refactor this function to reduce its Cognitive Complexity from 85 to the 15 allowed.,Code Complexity,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
2,paper_like,py2b12_PostHog_posthog_paper_like_202504_ab63707318,2025-04_paper_like_08f147eb98,treatment,PostHog/posthog,2025-04,08f147eb9879e899fb7939f4b9413c86164ba7f9,f5d00f45-f534-4642-b481-761df17de3eb,py2b12_PostHog_posthog_paper_like_202504_ab63707318:frontend/src/lib/components/PropertyKeyInfo.tsx,43,typescript:S3358,CODE_SMELL,MAJOR,Extract this nested ternary operation into an independent statement.,2026-07-08T19:35:41+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,frontend/src/lib/components/PropertyKeyInfo.tsx,frontend,CODE_SMELL,MAJOR,5min,Extract this nested ternary operation into an independent statement.,Code Complexity,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_PostHog_posthog_paper_like_202504_ab63707318&p=21&ps=500&additionalFields=_all
